nome,departamento,pagina_publica,Centro,lattes
MARIA ALICE GONCALVES ANTUNES,CCHLA - DEPARTAMENTO DE MEDIAÇÕES INTERCULTURAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3370106,CCHLA,http://lattes.cnpq.br/1718162572715054
ALBERTO RICARDO PESSOA,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1804010,CCHLA,
ALEXANDRE VIEIRA MASCHIO,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1759881,CCHLA,
ANDRE VIEIRA SONODA,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1951023,CCHLA,https://lattes.cnpq.br/5246807140749098
CLARA BEZERRIL CAMARA,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3327213,CCHLA,
CLEBER MATOS DE MORAIS,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1512586,CCHLA,
DERVAL GOMES GOLZIO,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=338356,CCHLA,
IVAN MUSSA TAVARES GOMES,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1101817,CCHLA,http://lattes.cnpq.br/1099705412530886
JORGE LUIS PACHECO BARCELOS,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2042965,CCHLA,
LUCIO SERGIO DE OLIVEIRA VILAR,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3301168,CCHLA,
MATEUS DIAS VILELA,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3256523,CCHLA,
PAULO HENRIQUE SOUTO MAIOR SERRANO,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1950984,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4265655A4
SIGNE DAYSE CASTRO DE MELO E SILVA,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1307515,CCHLA,
THIAGO PEREIRA FALCAO,CCHLA - DEPARTAMENTO DE MÍDIAS DIGITAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1240473,CCHLA,http://lattes.cnpq.br/9175813568580367
ADRIANO AZEVEDO GOMES DE LEON,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1287701,CCHLA,http://lattes.cnpq.br/7946111602996683
ANA RAQUEL ROSAS TORRES,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1742381,CCHLA,http://lattes.cnpq.br/1834839774850674
ANSELMO CLEMENTE,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3149299,CCHLA,
BALDUINO GUEDES FERNANDES DA CUNHA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1693008,CCHLA,http://lattes.cnpq.br/0111136657015335
BERNARDINO FERNANDEZ CALVO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2745539,CCHLA,http://lattes.cnpq.br/4082400623552153
CARLOS EDUARDO PIMENTEL,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2014467,CCHLA,http://lattes.cnpq.br/9513393836022196
CARMEN WALENTINA AMORIM GAUDENCIO BEZERRA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1798771,CCHLA,
CICERO ROBERTO PEREIRA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2204608,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4792252Z0
CLEIDE PEREIRA MONTEIRO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1741923,CCHLA,
EDUARDO BRENO NASCIMENTO BEZERRA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1335003,CCHLA,
ELOÁ LOSANO DE ABREU,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1995048,CCHLA,
FABIOLA DE SOUSA BRAZ AQUINO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1798749,CCHLA,http://lattes.cnpq.br/8059477511210341
FLAVIO FREITAS BARBOSA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1883779,CCHLA,http://lattes.cnpq.br/3611261597113820
HENRIQUE JORGE SIMOES BEZERRA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1453073,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4766196T6
IEDA FRANKEN RODRIGUES,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337389,CCHLA,
ISABEL CRISTINA VASCONCELOS DE OLIVEIRA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2763969,CCHLA,http://lattes.cnpq.br/5840543201441999
JULIO RIQUE NETO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1520147,CCHLA,http://lattes.cnpq.br/2973359264201892
LAISY DE LIMA NUNES,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1061009,CCHLA,http://lattes.cnpq.br/6535650472081606
LUCIANA DA SILVA SANTOS,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1853462,CCHLA,http://lattes.cnpq.br/2340887354242206
MANUELLA CASTELO BRANCO PESSOA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3089871,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4200844E3
MARIA DE FATIMA BARACUHY CAVALCANTI,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=331972,CCHLA,
MARIA DE FATIMA FERNANDES MARTINS CATAO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337147,CCHLA,http://lattes.cnpq.br/4175831624626991
MARIA DE FATIMA PEREIRA ALBERTO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1024895,CCHLA,http://lattes.cnpq.br/5329252433928179
MARIA GABRIELA COSTA RIBEIRO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1299714,CCHLA,
MARISIA OLIVEIRA DA SILVA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2330273,CCHLA,
MELYSSA KELLYANE CAVALCANTI GALDINO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2560968,CCHLA,http://lattes.cnpq.br/6286409609641742
MIRIANE DA SILVA SANTOS BARBOZA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2219804,CCHLA,http://lattes.cnpq.br/0740335347422149
MIRIAN GRACIELA DA SILVA STIEBBE SALVADORI,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1140014,CCHLA,https://wwws.cnpq.br/cvlattesweb/PKG_MENU.menu?f_cod=5074D4D88EB23DD400AAE2DE37F44C1C#
MONICA DE FATIMA BATISTA CORREIA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3200287,CCHLA,http://lattes.cnpq.br/2149273445407464
NATANAEL ANTONIO DOS SANTOS,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1347318,CCHLA,http://lattes.cnpq.br/7448474766542985
NELSON TORRO ALVES,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1657913,CCHLA,http://lattes.cnpq.br/8037098495288980
OMAR DAVID MORENO CÁRDENAS,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3382705,CCHLA,http://lattes.cnpq.br/1930851716188396
PATRICIA NUNES DA FONSECA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2483066,CCHLA,https://lattes.cnpq.br/9696556897063641
PAULO CESAR ZAMBRONI DE SOUZA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1543226,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4792807A0
SANDRA HELENA CAMPOS CARDOSO REIS,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1228368,CCHLA,
SANDRA LEAL DE MELO DAHIA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2272156,CCHLA,
SANDRA SOUZA DA SILVA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2565774,CCHLA,
SHIRLEY DE SOUZA SILVA SIMEÃO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1055744,CCHLA,
SIDNEY NILTON DE OLIVEIRA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=344253,CCHLA,http://lattes.cnpq.br/8247193208201692
SILVANA CARNEIRO MACIEL,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1285229,CCHLA,http://lattes.cnpq.br/6245571598254760
TATIANA DE LUCENA TORRES,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1519736,CCHLA,http://lattes.cnpq.br/2310895002206004
THAIS AUGUSTA CUNHA DE OLIVEIRA MAXIMO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2042859,CCHLA,http://lattes.cnpq.br/2196115059710340
VALDINEY VELOSO GOUVEIA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6338234,CCHLA,http://lattes.cnpq.br/6960379064948678
VALERIA MACHADO RUFINO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2413157,CCHLA,http://lattes.cnpq.br/1961260680119303
ZAETH AGUIAR DO NASCIMENTO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1507007,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4788821Z0
DANYELLE GONZAGA MONTE DA COSTA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1013221,CCHLA,https://wwws.cnpq.br/cvlattesweb/PKG_MENU.menu?f_cod=9E2C2AFF70CBAC9415A5CCB190D85EE0
ALINE OLIVEIRA MACHADO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1460126,CCHLA,http://lattes.cnpq.br/0391875982942117
DORCAS LUISA BARRETTO GOMINHO,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3377487,CCHLA,
HYALLE ABREU VIANA,CCHLA - DEPARTAMENTO DE PSICOLOGIA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3373737,CCHLA,
ALBANI DE BARROS,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3363852,CCHLA,http://lattes.cnpq.br/4243397331601145
ALECSONIA PEREIRA ARAUJO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1946950,CCHLA,
ALINE MARIA BATISTA MACHADO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2413160,CCHLA,http://lattes.cnpq.br/9491559581049560
ANA LUCIA BATISTA AURINO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3243832,CCHLA,
ANA PAULA ROCHA DE SALES MIRANDA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2440385,CCHLA,
CLAUDIA MARIA COSTA GOMES,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2214513,CCHLA,http://lattes.cnpq.br/5143270196084477
DANIELLE VIANA LUGO PEREIRA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3440915,CCHLA,http://lattes.cnpq.br/5035911096415122
EDNA TANIA FERREIRA DA SILVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3203159,CCHLA,http://lattes.cnpq.br/7403269763206766
ELIANE LEITE MAMEDE,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2864409,CCHLA,
ELISANGELA DE OLIVEIRA INACIO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3245594,CCHLA,
EMANUEL LUIZ PEREIRA DA SILVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1147953,CCHLA,http://lattes.cnpq.br/7708287586154448
FABRICIO RODRIGUES DA SILVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1106849,CCHLA,http://lattes.cnpq.br/0618530871792054
GISELE CAROLINE RIBEIRO ANSELMO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1230277,CCHLA,http://lattes.cnpq.br/3391351356501018
JAMERSON MURILLO ANUNCIACAO DE SOUZA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1839068,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4264637J5
JEOVANA BATISTA DE SOUSA NUNES,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1815665,CCHLA,https://lattes.cnpq.br/7133765389946801
JUARY LUÍS CHAGAS,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1012595,CCHLA,http://lattes.cnpq.br/7136474976282976
LARISSA SOUZA PINHEIRO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3363811,CCHLA,https://wwws.cnpq.br/cvlattesweb/PKG_MENU.menu?f_cod=E3C777C8184E76BF89BB61659BA73CF9#
LUZIANA RAMALHO RIBEIRO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1779954,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4766329Z0
MARCELO SITCOVSKY SANTOS PEREIRA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1518259,CCHLA,http://lattes.cnpq.br/7453824676291251
MARIA DA CONCEICAO SILVA FELIX,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2552127,CCHLA,
MARIA DAS GRACAS MIRANDA FERREIRA DA SILVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2285512,CCHLA,
MARIA DE FATIMA LEITE GOMES,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1024897,CCHLA,http://lattes.cnpq.br/4394354057605546
MARIA DE LOURDES SOARES,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=338368,CCHLA,https://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4782128E5&tokenCaptchar=03AFcWeA5qrz1A5CzcIY8dSuFxIu5Bjc1vx7ggcZgx1ZJumBkpbz1CG5i9ZnqYJkJCMop5Sg-4KzXC23PVjekRvZLSpzLwxff37ZdMJdd4pZuhRSsuAnh34_Xpd4_XYz21-Rl7QDMl-5PiqvXnGu3qpNXTsBBGTCvrCohe-zKAyJH8F28VQqNaG4rLk4R76_G6lsqKMJHC6BG2vMK9UVLaH
MARIA DO SOCORRO DE SOUZA VIEIRA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1030416,CCHLA,http://buscatextual.cnpq.br/buscatextual/busca.do
MARINA LEITE MELO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1732448,CCHLA,
MARINALVA DE SOUSA CONSERVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=338385,CCHLA,http://lattes.cnpq.br/7988302250649908
MARLENE DE MELO BARBOZA ARAUJO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3193308,CCHLA,
MAURICELIA CORDEIRA DA SILVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2053917,CCHLA,https://wwws.cnpq.br/cvlattesweb/PKG_MENU.menu?f_cod=484C612DB4EE7DA4799BEF2D93960415
NIVIA CRISTIANE PEREIRA DA SILVA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2511636,CCHLA,
PATRICIA BARRETO CAVALCANTI,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=337981,CCHLA,http://lattes.cnpq.br/7055585758385719
RAFAEL NICOLAU CARVALHO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1725398,CCHLA,
RAYANE NORONHA OLIVEIRA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1222132,CCHLA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4400725Z1&tokenCaptchar=03AGdBq257ZI9pGlLN6Ou-K_nQDLZdsbPV_IPCc8n5KWJCI0vKoqYL3s3JV30SyfTMKmClzGeidtqGLZt_tt3FVCgJIPiPuXjui6q10vK_wIYZm9JS7MVX-zS7IL8BTe09FoyvX7eECG6QBOG1BZ4ZhVaYH7JUSfLQBz19SjWPErxUPqDnncU3bFbw4HMGE9Liht08oQ-LtcZX5sU9KyCgh0
VALERIA COSTA ALDECI DE OLIVEIRA,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1313488,CCHLA,
WECIO PINHEIRO ARAUJO,CCHLA - DEPARTAMENTO DE SERVIÇO SOCIAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2941995,CCHLA,http://lattes.cnpq.br/7202954324146485
LUANNA LOUYSE MARTINS RODRIGUES,CCHSA - CAVN - COLÉGIO AGRÍCOLA VIDAL DE NEGREIROS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1995965,CCHSA,http://lattes.cnpq.br/6504247785856030
ADEMIR GUILHERME DE OLIVEIRA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=4126341,CCHSA,http://lattes.cnpq.br/4132834366073707
ALEXANDRE EDUARDO DE ARAUJO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1632941,CCHSA,http://lattes.cnpq.br/3615237118676699
ANABELLE CAMAROTTI DE LIMA BATISTA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1886282,CCHSA,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4702649Y4&tokenCaptchar=03AOLTBLTQOb-C44NkqB4-tIAKMZh9Lfv6TyDJKsWY1Vu742lSbm-hGtBpvp-SX2ORqvL1ni4FTpJ05hag5rkn7h559K4eMiw3VAhU6fQ4Z8YCmPv2_aV_spVB6rZBfzjoQXl1YAjMKr07bIDXM0AHay6LG88Ap9gLhrzdwu3KbF7SYIJOdZ5mQNxKXkwmy9qY819y5BdIQp8IXOnRTb8SMC
BELISIA LUCIA MOREIRA TOSCANO DINIZ,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1857283,CCHSA,http://lattes.cnpq.br/8189158626461612
DIEGO SILVA BATISTA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3157372,CCHSA,http://lattes.cnpq.br/1993758836984909
GILVANEIDE ALVES DE AZEREDO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1414236,CCHSA,
IZABELA SOUZA LOPES RANGEL,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2312138,CCHSA,
MANOEL ALEXANDRE DINIZ NETO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1984335,CCHSA,http://lattes.cnpq.br/4631456576223749
MARCOS BARROS DE MEDEIROS,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1117808,CCHSA,
MARIA JOSE ARAUJO WANDERLEY,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1640411,CCHSA,http://lattes.cnpq.br/5928852897818945
OTAVIO DO CARMO DE OLIVEIRA NETO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3368562,CCHSA,http://lattes.cnpq.br/6390620812252866
RAUNIRA DA COSTA ARAUJO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1354748,CCHSA,http://lattes.cnpq.br/1275926609227930
THIAGO JARDELINO DIAS,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1916066,CCHSA,
ALEX DA SILVA BARBOSA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1821316,CCHSA,http://lattes.cnpq.br/0957218486770990
FERNANDO LUIZ NUNES DE OLIVEIRA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1501045,CCHSA,
JOSE EDUARDO FERREIRA ESPINOLA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=335374,CCHSA,
JUSSARA ELLEN MORAIS FRAZAO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1765297,CCHSA,
LEONARDO DANTAS DA SILVA,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1701091,CCHSA,
NIVANIA PEREIRA DA COSTA MENEZES,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2569914,CCHSA,http://lattes.cnpq.br/0972857781345053
SILVANIA MARIA DE SOUZA GOMES NASCIMENTO,CCHSA - DEPARTAMENTO DE AGRICULTURA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1968037,CCHSA,
ALEXANDRE LEMOS DE BARROS MOREIRA FILHO,CCHSA - DEPARTAMENTO DE CIÊNCIA ANIMAL,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1059768,CCHSA,http://lattes.cnpq.br/0988456436663583
